nct_id,url,first_received_date,last_posted_date,acronym,brief_title,brief_summary,official_title,allocation,number_of_arms,trial_freshness,enrollment,trial_stage,sites,pipeline_phase,trial_status,overall_status,start_date,primary_completion_date,completion_date,sponsor_type
NCT05458219,https://www.clinicaltrials.gov/study/NCT05458219,"2022-07-14 00:00:00","2022-11-14 00:00:00",NULL,"A First-in-human Study of IBI343 in Subjects With Locally Advanced Unresectable or Metastatic Solid Tumors","This is a Phase 1a/b, multicenter, open-label, first-in-human, dose escalation, expansion and      extension study to evaluate the safety, tolerability, and DLTs to establish the maximum      tolerated dose (MTD) and/or recommended phase 2 dose (RP2D) and preliminary efficacy of      IBI343 (study drug) in participants with locally advanced unresectable or metastatic solid      tumors.","A Phase 1a/b, Multicenter, Open-label, First-in-human Study of IBI343 in Subjects With Locally Advanced Unresectable or Metastatic Solid Tumors",N/A,1,NULL,210,NULL,1,"Phase 1",Open,Recruiting,"2022-10-26 00:00:00","2024-05-31 00:00:00","2024-10-31 00:00:00",Industry
NCT05458297,https://www.clinicaltrials.gov/study/NCT05458297,"2022-07-14 00:00:00","2023-09-05 00:00:00",MK-2140-006,"A Study of Zilovertamab Vedotin (MK-2140) as Monotherapy and in Combination in Participants With Aggressive and Indolent B-cell Malignancies (MK-2140-006)","The purpose of this study is to assess the safety and tolerability of zilovertamab vedotin as      monotherapy and in combination in participants with select B-cell lymphomas including mantle      cell lymphoma (MCL), Richters transformation lymphoma (RTL), follicular lymphoma (FL), and      chronic lymphocytic leukemia (CLL). This study will also evaluate zilovertamab vedotin as      monotherapy and in combination with respect to objective response rate.        -  Cohort A: Participants with relapsed or refractory MCL relapsed or refractory disease           after at least 2 prior systemic therapies including a Brutons tyrosine kinase           inhibition/inhibitor (BTKi), and post therapy chimeric antigen receptor T (CAR-T) cell           therapy or ineligible for CAR-T cell therapy        -  Cohort B: Participants with relapsed or refractory RT disease after at least 1 prior           systemic therapy        -  Cohort C: Participants with relapsed or refractory MCL relapsed or refractory disease           after at least 1 prior systemic therapy and no prior exposure to a non-covalent BTKi        -  Cohort D: Participants with relapsed or refractory FL and CLL relapsed or refractory           disease after at least 2 prior systemic therapies and have no other available therapy        -  Cohort E: Participants with relapsed or refractory FL after at least 2 prior systemic           therapies and have no other available therapy        -  Cohort F: Participants with relapsed or refractory CLL after at least 2 prior systemic           therapies and have no other available therapy      The primary study hypothesis is that zilovertamab vedotin monotherapy has an increased      Objective Response Rate (ORR) per Lugano Response Criteria as assessed by blinded independent      central review (BICR).","A Multicenter, Open-label, Phase 2 Basket Study to Evaluate the Safety and Efficacy of MK-2140 as a Monotherapy and in Combination in Participants With Aggressive and Indolent B-cell Malignancies",Randomized,6,"Recently updated",275,NULL,80,"Phase 2",Open,Recruiting,"2022-07-21 00:00:00","2027-03-13 00:00:00","2027-04-26 00:00:00",Industry
NCT05458674,https://www.clinicaltrials.gov/study/NCT05458674,"2022-07-14 00:00:00","2023-05-09 00:00:00",NULL,"A Phase II Study of the Safety, Tolerability and Antitumor Activity of Tucatinib in Combination With Eribulin and Trastuzumab in Patients With Pretreated Unresectable Locally Advanced or Metastatic HER2+ Breast Cancer","The purpose of this study is to evaluate the safety and efficacy of the three-drug      combination of tucatinib, trastuzumab, and eribulin in patients with de novo and recurrent      unresectable metastatic HER-2/neu positive breast cancer as assessed by ORR, PFS and OS after      prior treatment with a taxane, trastuzumab, and T-DM1.","A Phase II Study of the Safety, Tolerability and Antitumor Activity of Tucatinib in Combination With Eribulin and Trastuzumab in Patients With Pretreated Unresectable Locally Advanced or Metastatic HER2+ Breast Cancer",N/A,1,NULL,30,NULL,4,"Phase 2",Open,Recruiting,"2022-11-17 00:00:00","2023-11-26 00:00:00","2025-05-26 00:00:00",Industry
NCT05460273,https://www.clinicaltrials.gov/study/NCT05460273,"2022-07-15 00:00:00","2023-08-24 00:00:00",TROPION-PanTumor02,"A Study of Dato-DXd in Chinese Patients With Advanced Non-Small Cell Lung Cancer, Triple-negative Breast Cancer and Other Solid Tumors (TROPION-PanTumor02)","Researchers are looking for a better way to treat advanced Triple-Negative Breast Cancer      (TNBC) and Non-Small-Cell Lung Cancer (NSCLC). Advanced usually means that the cancer keeps      growing even with treatment. The cancer may also be metastatic, which means that it has      spread to other parts of the body or the surrounding tissue.      The study drug, Datopotamab deruxtecan, is designed to work by attaching to the tumor cells      and stopping the tumor growth. Datopotamab deruxtecan is also known as Dato-DXd.      In this study, the researchers want to find out how well Dato-DXd works to stop tumors from      growing in Chinese participants with NCSLC or TNBC. This is the first time Dato-DXd is being      studied in Chinese population.      Participants in this study will get Dato-DXd through a needle as an injection. They will get      1 dose of Dato-DXd every 3 weeks until their cancer gets worse or they leave the study for      another reason.      Participants will visit their study sites at least once every 3 weeks for as long as they are      in the study. The study doctors will take blood samples every 3 weeks and take images of the      participants tumors every 6 weeks until the participant leaves the study.","Phase 1/2, Multicentre, Open-label, Multiple-cohort Study of Dato-DXd in Chinese Patients With Advanced Non-small-cell Lung Cancer, Triple-negative Breast Cancer, Gastric/Gastroesophageal Junction Cancer, Urothelial Cancer, and Other Solid Tumours (TROPION-PanTumor02)",N/A,1,"Recently updated",119,NULL,21,"Phase 2",Closed,"Active, not recruiting","2022-07-11 00:00:00","2023-12-18 00:00:00","2024-06-23 00:00:00",Industry
NCT05461768,https://www.clinicaltrials.gov/study/NCT05461768,"2022-07-18 00:00:00","2023-03-15 00:00:00",NULL,"A Study of BL-M07D1 in Patients With Locally Advanced or Metastatic HER2 Positive/Low Expression Breast Cancer and Other Solid Tumors","In phase Ia study, the safety and tolerability of BL-B07D1 in patients with locally advanced      or metastatic HER2-positive/low-expression breast cancer and other solid tumors will be      investigated to determine the dose-limiting toxicity (DLT), maximum tolerated dose (MTD) of      BL-M07D1.      In phase Ib study, the safety and tolerability of BL-M07D1 at the phase Ia recommended dose      will be further investigated, and recommended phase II dose (RP2D) for phase II clinical      studies will be determined.      In addition, the preliminary efficacy, pharmacokinetic characteristics, and immunogenicity of      BL-M07D1 in patients","A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetic Characteristics, and Preliminary Efficacy of BL-M07D1injection in Patients With Locally Advanced or Metastatic HER2-positive/Low-expression Breast Cancer and Other Solid Tumors",N/A,1,NULL,26,NULL,7,"Phase 1",Open,Recruiting,"2022-08-09 00:00:00","2024-08-01 00:00:00","2024-08-01 00:00:00",Industry
NCT05464030,https://www.clinicaltrials.gov/study/NCT05464030,"2022-07-19 00:00:00","2023-08-15 00:00:00",NULL,"Anti-CEACAM5 ADC M9140 in Advanced Solid Tumors","The purpose of this first-in-human study is to evaluate the safety, tolerability,      pharmacokinetics, and preliminary clinical activity of M9140 in advanced solid tumors. Study      details include:        -  Study Duration per participant: Approximately 4 months        -  M9140 is not available through an expanded access program","A Phase I, Multicenter, Open-Label First in Human Study of Anti-CEACAM5 Antibody Drug Conjugate M9140 in Participants With Advanced Solid Tumors",N/A,1,"Recently updated",31,NULL,5,"Phase 1",Open,Recruiting,"2022-08-04 00:00:00","2023-11-28 00:00:00","2023-11-28 00:00:00",Industry
NCT05464719,https://www.clinicaltrials.gov/study/NCT05464719,"2022-07-19 00:00:00","2023-08-31 00:00:00",NULL,"A Phase II Study of Loncastuximab Tesirine as Consolidation Strategy in Patients With LBCL in PR After CAR T-cell Therapy","To learn if loncastuximab tesirine (called lonca in this informed consent form) can help to      control large B-cell lymphoma that is relapsed or refractory after receiving CAR T-cell      therapy. The safety and possible effects of the study therapy will also be studied.","A Phase II Study of Loncastuximab Tesirine as Consolidation Strategy in Patients With LBCL in PR After CAR T-cell Therapy",N/A,1,"Recently updated",30,NULL,1,"Phase 2",Open,Recruiting,"2022-09-23 00:00:00","2026-01-30 00:00:00","2026-01-30 00:00:00",Non-industry
NCT05480384,https://www.clinicaltrials.gov/study/NCT05480384,"2022-07-29 00:00:00","2023-08-02 00:00:00","BrUOG 413","Adjuvant Trastuzumab Deruxtecan (Enhertu) & Nivolumab For Patients Who Are Disease Free After Completion of Trimodality Treatment For HER-2+ Cancers of Esophagus & Gastroesophageal Junction","An open label phase II study to determine the safety and preliminary efficacy of the      combination of 1-year of adjuvant trastuzumab deruxtecan and nivolumab for patients with HER2      overexpressing esophagogastric adenocarcinoma who have completed chemoradiation followed by      esophagectomy.","BrUOG 413: A Phase II Study of Adjuvant Trastuzumab Deruxtecan (Enhertu) + Nivolumab For Patients Who Are Disease Free After Completion of Trimodality Treatment For HER-2-Positive Cancers of the Esophagus and Gastroesophageal Junction",Non-Randomized,3,"Recently updated",25,NULL,2,"Phase 2",Open,Recruiting,"2023-07-14 00:00:00","2025-01-01 00:00:00","2027-01-01 00:00:00",Industry
NCT05482568,https://www.clinicaltrials.gov/study/NCT05482568,"2022-08-01 00:00:00","2022-08-01 00:00:00",NULL,"A Trial of Injectable SHR-A1811 in Combination With Pyrotinib or SHR-1316 in Subjects With Advanced Non-small Cell Lung Cancer","This study was an open, multicenter, dose-increasing/investigational Phase IB/II clinical      trial to evaluate the efficacy of SHR-A1811 in combination with other antitumor therapies in      subjects with advanced non-small cell lung cancer with HER2 . It can be divided into two      parts, Part A is the dose escalation and efficacy exploration study of SHR-A1811 combined      with Pyrotinib, and Part B is the dose escalation and efficacy exploration study of SHR-A1811      combined with SHR-1316.","Phase IB/II Clinical Study of the Safety, Tolerability, Pharmacokinetics, and Efficacy of Injectable SHR-A1811 in Combination With Pyrotinib or SHR-1316 in Subjects With Advanced Non-small Cell Lung Cancer With HER2",N/A,1,NULL,324,NULL,0,"Phase 2",Planned,"Not yet recruiting","2022-08-20 00:00:00","2023-11-30 00:00:00","2024-12-30 00:00:00",Industry
NCT05483933,https://www.clinicaltrials.gov/study/NCT05483933,"2022-08-02 00:00:00","2023-09-06 00:00:00",NULL,"Phase 1b Study of SL-172154 Administered With Combination Agent(s) in Subjects With Ovarian Cancers","SL03-OHD-105 is an open-label, multicenter, phase 1b trial designed to evaluate SL-172154      administered in combination with pegylated liposomal doxorubicin (PLD) or mirvetuximab      soravtansine (MIRV) in patients with platinum resistant ovarian cancer. Approximately 102      patients will be enrolled in this study in two phases: dose escalation and dose expansion.","An Open-Label, Phase 1b Study of SL-172154 (SIRPα-Fc-CD40L) Administered With Either Pegylated Liposomal Doxorubicin or Mirvetuximab Soravtansine in Subjects With Platinum-Resistant Ovarian Cancers",Non-Randomized,2,"Recently updated",102,Registrational,27,"Phase 1",Open,Recruiting,"2022-08-18 00:00:00","2024-07-01 00:00:00","2025-04-01 00:00:00",Industry
NCT05489211,https://www.clinicaltrials.gov/study/NCT05489211,"2022-08-05 00:00:00","2023-08-29 00:00:00",TROPION-PanTumor03,"Study of Dato-Dxd as Monotherapy and in Combination With Anti-cancer Agents in Patients With Advanced Solid Tumours (TROPION-PanTumor03)","TROPION-PanTumor03 will investigate the safety, tolerability, and anti-tumour activity of      Datopotamab Deruxtecan (Dato-DXd) as Monotherapy and in Combination with Anticancer Agents in      Patients with Advanced/Metastatic Solid Tumours.","A Phase II, Multicentre, Open-label, Master Protocol to Evaluate the Efficacy and Safety of Datopotamab Deruxtecan (Dato-DXd) as Monotherapy and in Combination With Anticancer Agents in Patients With Advanced/Metastatic Solid Tumours",Non-Randomized,17,"Recently updated",670,NULL,93,"Phase 2",Open,Recruiting,"2022-09-06 00:00:00","2025-03-31 00:00:00","2025-03-31 00:00:00",Industry
NCT05493683,https://www.clinicaltrials.gov/study/NCT05493683,"2022-08-09 00:00:00","2022-10-21 00:00:00",NULL,"Disitamab Vedotin Combined With Tislelizumab in Advanced HER2 Positive Colorectal Cancer","Among patients with colonrectal cancer, 5% were HER-2 positive, but the immunohistochemical      results were mostly HER-2 2 +, which did not meet the indications of HER-2 targeting drugs.      Disitamab Vedotin , which was listed in China last year, achieved similar results in HER-2 2+      and 3+, according to a clinical trial for breast cancer, suggesting that patients with      colonrectal cancer may benefit from it. Tislelizumab is a PD-1 monoclonal antibody, which has      been approved for a variety of tumors. It was reported that anti-HER-2 treatment can improve      the tumor immune microenvironment and improve the efficacy of immunotherapy. At the same      time, our previous studies showed that anti-PD-1 combined with Disitamab Vedotin can      significantly inhibit the growth of colon tumor in mice. Therefore, Disitamab Vedotin and      Tislelizumab were used in this study. This prospective clinical trial may bring new hope for      the treatment of HER-2 positive CRC patients.","A Single Arm, Open Label, Multiple Center, Prospective Study of Disitamab Vedotin Combined With Tislelizumab in HER2 Positive Advanced Colorectal Cancer Failed at Least Two Lines of Systemic Treatment.",N/A,1,NULL,29,NULL,6,"Phase 2",Open,Recruiting,"2022-08-01 00:00:00","2025-07-01 00:00:00","2025-07-01 00:00:00",Non-industry
NCT05494918,https://www.clinicaltrials.gov/study/NCT05494918,"2022-08-10 00:00:00","2022-10-14 00:00:00",NULL,"First-In-Human Study in Subjects With Advanced or Metastatic Solid Malignant Tumors","This study is an open-label, multicenter, first-in-human, Phase I, dose escalation study to      evaluate the safety, tolerability, PK, and preliminary anti-tumor activity of JSKN003 in      subjects with advanced inoperable or metastatic solid malignant tumors that are expected to      be HER2 expression.","A Phase I, Multi-center, Open-label, Dose Escalation, First-In-Human Study to Assess the Safety, Tolerability and Pharmacokinetics of JSKN003 in Subjects With Advanced or Metastatic Solid Malignant Tumors",N/A,1,NULL,45,NULL,1,"Phase 1",Open,Recruiting,"2022-09-02 00:00:00","2024-10-30 00:00:00","2024-12-30 00:00:00",Industry
NCT05495724,https://www.clinicaltrials.gov/study/NCT05495724,"2022-08-10 00:00:00","2022-08-10 00:00:00",NULL,"Disitamab Vedotin Combined With Tislelizumab for Her2 Overexpressing High-Risk Non-Muscle-Invasive Urothelial Bladder Carcinoma Which is Not Completely Resectable","This is a phase II study to determine the safety and efficacy of Disitamab Vedotin when given      in combination with Tislelizumab as treatment for patients with Her2 overexpressing high-risk      non-muscle-invasive bladder cancer (HR NMIBC) which is not completely resectable. Patients      will receive treatment with Disitamab Vedotin in combination with tislelizumab every 3 weeks      for 4 treatment cycles over 12 weeks followed by transurethral resection biopsy.","An Open Label, Phase 2 Study of Disitamab Vedotin Combined With Tislelizumab for Patients With Her2 Overexpressing (IHC2+ or 3+) High-Risk Non-Muscle-Invasive Urothelial Bladder Carcinoma Which is Not Completely Resectable",Non-Randomized,2,NULL,176,NULL,1,"Phase 2",Open,Recruiting,"2021-07-23 00:00:00","2025-02-01 00:00:00","2025-07-01 00:00:00",Non-industry
NCT05498220,https://www.clinicaltrials.gov/study/NCT05498220,"2022-08-11 00:00:00","2023-06-26 00:00:00",NULL,"Polatuzumab Vedotin With R-GDP in Relapsed/Refractory Diffuse Large B-cell Lymphoma","This study aimed to evaluate the efficacy of a novel regimen consisting of polatuzumab      vedotin in combination with rituximab, gemcitabine, dexamethasone, and cisplatin (PV-RGDP)      for the treatment of diffuse large B-cell lymphoma that either came back or did not improve      after the treatments (rrDLBCL).      This combination has not been approved by the Food and Drug Administration (FDA) for the      treatment of rrDLBCL. Salvage therapy (treatment after standard treatment failed) needs to be      improved. Rituximab, gemcitabine, dexamethasone, and cisplatin combination is a standard      therapy for rrDLBCL and polatuzumab vedotin (PV) is a novel antibody-drug conjugate targeting      CD79b. PV has shown efficacy in the setting of rrDLBCL and can improve the response rates of      standard salvage therapy.      This study will focus on subjects in the first relapse (one prior regimen) and will include      both subjects who are transplant eligible and those who are transplant ineligible.","A Phase II Trial Evaluating the Efficacy of Polatuzumab Vedotin With Rituximab, Gemcitabine, Dexamethasone, and Cisplatin (PV-RGDP) Chemotherapy for Relapsed or Refractory Diffuse Large B-cell Lymphoma",N/A,1,NULL,44,NULL,1,"Phase 2",Open,Recruiting,"2023-02-17 00:00:00","2028-08-01 00:00:00","2028-08-01 00:00:00",Industry
NCT05498597,https://www.clinicaltrials.gov/study/NCT05498597,"2022-08-12 00:00:00","2023-01-31 00:00:00",NULL,"AMT-151 in Patients With Selected Advanced Solid Tumours","This first-in-human study will evaluate the Maximum Tolerated Dose (MTD) / the Recommended      Phase 2 Dose (RP2D), safety, tolerability, anti-tumor activity, pharmacokinetics,      pharmacodynamics and immunogenicity of AMT-151, a novel antibody-drug conjugate against      folate receptor alpha, in patients with selected advanced solid tumors.","First-in-Human, Phase 1 Study of AMT-151, an Anti-Folate Receptor Alpha Antibody-Drug Conjugate, in Patients With Selected Advanced Solid Tumours",N/A,1,NULL,30,NULL,6,"Phase 1",Open,Recruiting,"2023-01-25 00:00:00","2024-01-01 00:00:00","2024-10-30 00:00:00",Industry
NCT05502393,https://www.clinicaltrials.gov/study/NCT05502393,"2022-08-16 00:00:00","2022-08-16 00:00:00",NULL,"A Clinical Study to Evaluate the Safety and Tolerability of JS107 in Advanced or Metastatic Solid Tumors","The purpose of this phase I clinical study was to evaluate the safety and tolerability of      JS107 monotherapy and combination with Toripalimab in patients with Advanced or Metastatic      Solid Tumors.","A Phase I Clinical Study Evaluating the Safety, Tolerability, Pharmacokinetics of JS107 in Patients With Advanced Solid Tumors",N/A,2,NULL,118,NULL,3,"Phase 1",Open,Recruiting,"2022-07-26 00:00:00","2024-07-31 00:00:00","2024-12-31 00:00:00",Industry
NCT05508334,https://www.clinicaltrials.gov/study/NCT05508334,"2022-08-19 00:00:00","2022-08-19 00:00:00",NULL,"A Study to Assess the Safety and Tolerability of RC88 for Patients With Advanced Solid Tumours","The purpose of this study is to allow RC88 treatment of patients with advanced solid tumours      to assess the safety and tolerability of clinical pharmacology studies","An Open-label, Non-randomised, Multicentre Study to Allow Continued Access to and Assess the Safety and Tolerability of RC88 for Patients With Advanced Solid Tumours",N/A,1,NULL,81,NULL,2,"Phase 1",Open,Recruiting,"2022-09-30 00:00:00","2023-12-30 00:00:00","2024-03-30 00:00:00",Industry
NCT05512390,https://www.clinicaltrials.gov/study/NCT05512390,"2022-08-23 00:00:00","2023-05-26 00:00:00",NULL,"A Study to Assess the Adverse Events, Change in Disease Activity, and How Intravenously Infused ABBV-319 Moves Through the Bodies of Adult Participants With Relapsed or Refractory (R/R) Diffuse Large B-cell Lymphoma (DLBCL), Follicular Lymphoma (FL), or Chronic Lymphocytic Leukemia (CLL)","B-cell Lymphoma is an aggressive and rare cancer of a type of immune cells (a white blood      cell responsible for fighting infections). Follicular Lymphoma is a slow-growing type of      non-Hodgkin lymphoma. Chronic lymphocytic leukemia (CLL) is the most common leukemia (cancer      of blood cells). The purpose of this study is to assess the safety, tolerability,      pharmacokinetics, and preliminary efficacy of ABBV-319 in adult participants in relapsed or      refractory (R/R) diffuse large b-cell lymphoma (DLBCL), R/R follicular lymphoma (FL), or R/R      CLL. Adverse events will be assessed.      ABBV-319 is an investigational drug being developed for the treatment of R/R DLBCL, R/R FL,      or R/R CLL. This study will include a dose escalation phase to determine the recommended      Phase 2 dose (RP2D) of ABBV-319 and a dose expansion phase to determine the change in disease      activity in participants with R/R DLBCL, R/R FL, and R/R CLL. Approximately 114 adult      participants with R/R B cell lymphomas including R/R DLBCL, R/R FL, and R/R CLL will be      enrolled in the study in sites world wide.      In the Dose Escalation phase of the study participants will receive escalating intravenously      infused doses of ABBV-319 in 21-day cycles, until the recommended Phase 2 dose is determined.      In the dose expansion phase of the study participants receive intravenously infused ABBV-319      in 21-day cycles.      There may be higher treatment burden for participants in this trial compared to their      standard of care. Participants will attend regular visits during the study at an approved      institution (hospital or clinic). The effect of the treatment will be frequently checked by      medical assessments, blood tests, questionnaires and side effects.","A First In Human Multicenter, Open-Label Study to Determine the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of ABBV-319 in B-cell Malignancies",Non-Randomized,4,NULL,114,NULL,4,"Phase 1",Open,Recruiting,"2023-04-26 00:00:00","2026-02-08 00:00:00","2026-02-08 00:00:00",Industry
NCT05513703,https://www.clinicaltrials.gov/study/NCT05513703,"2022-08-24 00:00:00","2023-06-28 00:00:00",NULL,"A Study to Assess Disease Activity of Intravenously (IV) Infused Telisotuzumab Vedotin in Adult Participants With Advanced/Metastatic Non-Squamous Non-Small Cell Lung Cancer (NSCLC)","Cancer is a condition where cells in a specific part of body grow and reproduce      uncontrollably. Non-small cell lung cancer (NSCLC) is a solid tumor, a disease in which      cancer cells form in the tissues of the lung. The purpose of this study is to determine how      telisotuzumab vedotin affects the disease state in adult participants with previously      untreated participants with MET amplified non-squamous NSCLC. Change in disease activity will      be assessed.      Telisotuzumab vedotin is an investigational drug being developed for the treatment of MET      amplified non-squamous NSCLC. Participants receive intravenously (IV) infused of      telisotuzumab vedotin. Approximately 70 adult participants with previously untreated MET      amplified locally advanced/metastatic non-squamous NSCLC will be enrolled in the study in      approximately 110 sites worldwide.      Participants will receive IV telisotuzumab vedotin every 2 weeks until meeting study drug      discontinuation criteria.      There may be higher treatment burden for participants in this trial compared to their      standard of care. Participants will attend regular visits during the study at a hospital or      clinic. The effect of the treatment will be checked by medical assessments, blood tests,      checking for side effects and completing questionnaires.","Phase 2, Open-Label Study in Subjects With Previously Untreated MET Amplified Locally Advanced/Metastatic Non-Squamous Non-Small Cell Lung Cancer (NSCLC)",N/A,1,NULL,70,NULL,26,"Phase 2",Open,Recruiting,"2022-11-21 00:00:00","2026-10-31 00:00:00","2027-10-31 00:00:00",Industry
NCT05514158,https://www.clinicaltrials.gov/study/NCT05514158,"2022-08-24 00:00:00","2022-10-31 00:00:00","Including AEG","To Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of Disitamab Vedotin Combined With RC98 in the Treatment of Subjects With HER2-expressing Locally Advanced or Metastatic Gastric Cancer (Including AEG)","This is a single-center, open-label, dose-escalation phase I clinical study.This study aimed      to evaluate the safety, tolerability, pharmacokinetics and preliminary clinical efficacy of      RC48-ADC combined with RC98 in subjects with advanced gastric cancer.Which will provide a      reference basis for dose confirmation in subsequent clinical studies.","A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of Disitamab Vedotin Combined With RC98 in the Treatment of Subjects With HER2-expressing Locally Advanced or Metastatic Gastric Cancer (Including AEG).",N/A,1,NULL,24,NULL,1,"Phase 1",Open,Recruiting,"2022-10-30 00:00:00","2023-12-30 00:00:00","2024-09-30 00:00:00",Industry
NCT05520723,https://www.clinicaltrials.gov/study/NCT05520723,"2022-08-30 00:00:00","2023-03-03 00:00:00",PRIMED,"Preventive stRategy for IMMU132-relatED AEs in TNBC - PRIMED","This is a multicenter, open-label, single-arm, multicohort, two-stage optimal Simons design,      phase II clinical trial that is designed to improve the tolerance of sacituzumab govitecan in      patients with unresectable locally advanced or metastatic triple negative breast cancer      (TNBC), refractory to at least one, and no more than two, prior standard of care chemotherapy      regimens in this setting that is not amenable to resection with curative intent.      The goal of this study is to evaluate the safety of sacituzumab govitecan in combination with      loperamide and G-CSF in pretreated patients with unresectable locally advanced or metastatic      TNBC.","Multicenter, Open-label, Single Arm, Phase II Clinical Trial to Improve Sacituzumab Govitecans Tolerance in Patients With Metastatic Triple-Negative Breast Cancer.",N/A,1,NULL,50,NULL,10,"Phase 2",Open,Recruiting,"2023-02-07 00:00:00","2025-12-14 00:00:00","2025-12-14 00:00:00",Industry
NCT05524545,https://www.clinicaltrials.gov/study/NCT05524545,"2022-09-01 00:00:00","2023-09-05 00:00:00",ASPEN-07,"A Study of Evorpacept (ALX148) With Enfortumab Vedotin for Subjects With Urothelial Carcinoma (ASPEN-07)","AT148007 is a Phase 1, open-label, multicenter, safety, pharmacokinetic, pharmacodynamic      study of ALX148 in combination with enfortumab vedotin and/or other anticancer therapies in      subjects with urothelial carcinoma.","A Phase 1, Open-label, Multicenter, Safety, Pharmacokinetic, Pharmacodynamic Study of ALX148 in Combination With Enfortumab Vedotin and/or Other Anticancer Therapies in Subjects With Urothelial Carcinoma (ASPEN-07)",N/A,1,"Recently updated",30,NULL,9,"Phase 1",Open,Recruiting,"2022-11-02 00:00:00","2024-01-01 00:00:00","2025-04-01 00:00:00",Industry
NCT05525286,https://www.clinicaltrials.gov/study/NCT05525286,"2022-09-01 00:00:00","2023-08-15 00:00:00",CLAUDIO-01,"Clinical Trial of SOT102 Antibody Drug Conjugate in Patients With Advanced Gastric and Pancreatic Adenocarcinoma","This trial will assess the MTD and RP2D of SOT102 administered as monotherapy (Part A) and in      combination with first-line SoC treatment (mFOLFOX6 with nivolumab and nab-paclitaxel/      gemcitabine; Part B) and efficacy of SOT102 administered as monotherapy (Part C) and in      combination with first-line SoC treatment (Part D) in patients with advanced inoperable or      metastatic gastric/GEJ adenocarcinoma or inoperable or metastatic pancreatic adenocarcinoma.","A Multicentric Phase 1/2 Trial to Evaluate the Safety and Efficacy of SOT102 as Monotherapy and in Combination With Standard of Care Treatment in Patients With Gastric and Pancreatic Adenocarcinoma",N/A,1,"Recently updated",269,NULL,8,"Phase 2",Open,Recruiting,"2022-03-31 00:00:00","2023-12-01 00:00:00","2025-06-01 00:00:00",Non-industry
NCT05527184,https://www.clinicaltrials.gov/study/NCT05527184,"2022-09-02 00:00:00","2023-08-22 00:00:00",NULL,"First in Human Study of IMGN151 in Recurrent Endometrial Cancer and Recurrent, High-grade Serous Epithelial Ovarian, Primary Peritoneal, or Fallopian Tube Cancers","IMGN151-1001 is a Phase 1, first in human, open-label dose-escalation and expansion study in      adult patients with recurrent endometrial cancer, recurrent, high-grade serous epithelial      ovarian, primary peritoneal, or fallopian tube cancers.","A Phase 1, First-in-Human, Open-Label, Dose-Escalation and Expansion Study of IMGN151 (Anti-FRα Antibody-drug Conjugate) in Adult Patients With Recurrent Endometrial Cancer and Recurrent, High-Grade Serous Epithelial Ovarian, Primary Peritoneal, or Fallopian Tube Cancers",N/A,1,"Recently updated",227,NULL,6,"Phase 1",Open,Recruiting,"2023-01-11 00:00:00","2024-06-30 00:00:00","2025-12-30 00:00:00",Industry
NCT05530057,https://www.clinicaltrials.gov/study/NCT05530057,"2022-09-07 00:00:00","2022-09-07 00:00:00",ESPERO,"Eribulin With or Without Trastuzumab-biosimilar in Patients With HER2-overexpressed Recurrent or Stage IV Breast Cancer","Optimal salvage treatment for HER2-positive breast cancer after trastuzumab and T-DM1 failure      still remains to be established. We would like to investigate the efficacy and safety of      combination chemotherapy of eribulin and trastuzumab as salvage treatment for HER2-Positive      breast cancer after exposure to trastuzumab and T-DM1","Randomized, Open Label, Multi-Center, Phase II Trial of Eribulin With or Without SB3 (Trastuzumab-biosimilar) in Patients With HER2-overexpressed Recurrent or Stage IV Breast Cancer Who Have Received at Least 2 Prior HER2-directed Regimens",Randomized,2,NULL,180,NULL,1,"Phase 2",Open,Recruiting,"2020-02-18 00:00:00","2024-02-28 00:00:00","2025-12-31 00:00:00",Non-industry
NCT05535218,https://www.clinicaltrials.gov/study/NCT05535218,"2022-09-10 00:00:00","2023-03-01 00:00:00",SURE-02,"Pembrolizumab-Sacituzumab Govitecan Combination to Treat High-risk, Localized Bladder Cancer","This is a perioperative Phase 2, open-label, non-randomized, single-cohort study in patients      with urothelial carcinoma of the bladder who cannot receive or refuse to receive      cisplatin-based chemotherapy.","An Open Label, Single-arm, Phase 2 Study of Perioperative Pembrolizumab Plus Sacituzumab Govitecan for Patients With Muscle-invasive Bladder Cancer Who Cannot Receive or Refuse Cisplatin-based Chemotherapy",N/A,1,NULL,48,NULL,1,"Phase 2",Open,Recruiting,"2022-09-15 00:00:00","2025-09-01 00:00:00","2025-09-01 00:00:00",Non-industry
